94.79,0.1,1,0.1,1
95.11,0.1,1,0.1,2
94.95,0.1,1,0.1,3
95.43,0.1,1,0.1,4
95.27,0.1,1,0.1,5
95.43,0.1,1,0.1,6
95.11,0.1,1,0.1,7
95.43,0.1,1,0.1,8
95.11,0.1,1,0.1,9
95.58,0.1,1,0.1,10
95.58,0.1,1,0.1,11
95.58,0.1,1,0.1,12
95.27,0.1,1,0.1,13
95.27,0.1,1,0.1,14
95.58,0.1,1,0.1,15
95.43,0.1,1,0.1,16
95.74,0.1,1,0.1,17
95.43,0.1,1,0.1,18
95.74,0.1,1,0.1,19
95.58,0.1,1,0.1,20
95.27,0.1,1,0.1,21
95.58,0.1,1,0.1,22
95.43,0.1,1,0.1,23
95.58,0.1,1,0.1,24
95.27,0.1,1,0.1,25
95.74,0.1,1,0.1,26
95.11,0.1,1,0.1,27
95.27,0.1,1,0.1,28
95.11,0.1,1,0.1,29
94.64,0.1,1,0.1,30
95.27,0.1,1,0.1,31
95.43,0.1,1,0.1,32
95.9,0.1,1,0.1,33
95.43,0.1,1,0.1,34
94.95,0.1,1,0.1,35
95.43,0.1,1,0.1,36
95.9,0.1,1,0.1,37
95.11,0.1,1,0.1,38
95.43,0.1,1,0.1,39
95.9,0.1,1,0.1,40
95.58,0.1,1,0.1,41
95.74,0.1,1,0.1,42
95.74,0.1,1,0.1,43
95.58,0.1,1,0.1,44
94.95,0.1,1,0.1,45
96.06,0.1,1,0.1,46
95.74,0.1,1,0.1,47
95.58,0.1,1,0.1,48
95.27,0.1,1,0.1,49
95.74,0.1,1,0.2,1
96.06,0.1,1,0.2,2
96.85,0.1,1,0.2,3
95.74,0.1,1,0.2,4
96.06,0.1,1,0.2,5
96.06,0.1,1,0.2,6
96.37,0.1,1,0.2,7
96.21,0.1,1,0.2,8
95.58,0.1,1,0.2,9
95.74,0.1,1,0.2,10
96.37,0.1,1,0.2,11
95.74,0.1,1,0.2,12
95.9,0.1,1,0.2,13
96.69,0.1,1,0.2,14
95.9,0.1,1,0.2,15
96.21,0.1,1,0.2,16
96.37,0.1,1,0.2,17
95.74,0.1,1,0.2,18
95.58,0.1,1,0.2,19
96.21,0.1,1,0.2,20
95.9,0.1,1,0.2,21
96.53,0.1,1,0.2,22
95.43,0.1,1,0.2,23
95.58,0.1,1,0.2,24
96.06,0.1,1,0.2,25
96.21,0.1,1,0.2,26
96.37,0.1,1,0.2,27
95.9,0.1,1,0.2,28
96.37,0.1,1,0.2,29
95.74,0.1,1,0.2,30
95.74,0.1,1,0.2,31
96.06,0.1,1,0.2,32
96.37,0.1,1,0.2,33
96.06,0.1,1,0.2,34
96.06,0.1,1,0.2,35
96.37,0.1,1,0.2,36
96.69,0.1,1,0.2,37
96.06,0.1,1,0.2,38
96.37,0.1,1,0.2,39
96.53,0.1,1,0.2,40
95.74,0.1,1,0.2,41
96.06,0.1,1,0.2,42
96.06,0.1,1,0.2,43
96.06,0.1,1,0.2,44
96.06,0.1,1,0.2,45
96.21,0.1,1,0.2,46
95.74,0.1,1,0.2,47
96.06,0.1,1,0.2,48
96.06,0.1,1,0.2,49
95.58,0.1,1,0.3,1
95.9,0.1,1,0.3,2
96.06,0.1,1,0.3,3
96.06,0.1,1,0.3,4
96.53,0.1,1,0.3,5
96.06,0.1,1,0.3,6
95.9,0.1,1,0.3,7
95.9,0.1,1,0.3,8
95.9,0.1,1,0.3,9
96.06,0.1,1,0.3,10
95.9,0.1,1,0.3,11
96.21,0.1,1,0.3,12
96.37,0.1,1,0.3,13
96.21,0.1,1,0.3,14
96.21,0.1,1,0.3,15
96.21,0.1,1,0.3,16
96.37,0.1,1,0.3,17
96.37,0.1,1,0.3,18
96.37,0.1,1,0.3,19
96.06,0.1,1,0.3,20
96.06,0.1,1,0.3,21
96.69,0.1,1,0.3,22
95.58,0.1,1,0.3,23
96.21,0.1,1,0.3,24
96.21,0.1,1,0.3,25
95.74,0.1,1,0.3,26
95.74,0.1,1,0.3,27
96.06,0.1,1,0.3,28
96.06,0.1,1,0.3,29
96.21,0.1,1,0.3,30
96.21,0.1,1,0.3,31
96.21,0.1,1,0.3,32
96.37,0.1,1,0.3,33
96.06,0.1,1,0.3,34
96.53,0.1,1,0.3,35
96.06,0.1,1,0.3,36
96.85,0.1,1,0.3,37
96.37,0.1,1,0.3,38
96.21,0.1,1,0.3,39
95.9,0.1,1,0.3,40
95.74,0.1,1,0.3,41
96.53,0.1,1,0.3,42
96.37,0.1,1,0.3,43
95.74,0.1,1,0.3,44
96.37,0.1,1,0.3,45
96.21,0.1,1,0.3,46
95.9,0.1,1,0.3,47
96.06,0.1,1,0.3,48
96.21,0.1,1,0.3,49
96.53,0.1,1,0.4,1
96.21,0.1,1,0.4,2
96.53,0.1,1,0.4,3
96.53,0.1,1,0.4,4
96.21,0.1,1,0.4,5
96.06,0.1,1,0.4,6
96.21,0.1,1,0.4,7
95.9,0.1,1,0.4,8
96.37,0.1,1,0.4,9
96.06,0.1,1,0.4,10
96.53,0.1,1,0.4,11
95.9,0.1,1,0.4,12
96.06,0.1,1,0.4,13
96.21,0.1,1,0.4,14
96.69,0.1,1,0.4,15
96.37,0.1,1,0.4,16
96.21,0.1,1,0.4,17
95.9,0.1,1,0.4,18
95.9,0.1,1,0.4,19
96.53,0.1,1,0.4,20
96.21,0.1,1,0.4,21
95.74,0.1,1,0.4,22
96.21,0.1,1,0.4,23
96.06,0.1,1,0.4,24
96.37,0.1,1,0.4,25
95.9,0.1,1,0.4,26
96.21,0.1,1,0.4,27
96.37,0.1,1,0.4,28
95.74,0.1,1,0.4,29
96.06,0.1,1,0.4,30
96.21,0.1,1,0.4,31
96.37,0.1,1,0.4,32
96.21,0.1,1,0.4,33
95.9,0.1,1,0.4,34
95.9,0.1,1,0.4,35
96.37,0.1,1,0.4,36
96.37,0.1,1,0.4,37
96.21,0.1,1,0.4,38
96.06,0.1,1,0.4,39
96.37,0.1,1,0.4,40
96.37,0.1,1,0.4,41
95.74,0.1,1,0.4,42
96.21,0.1,1,0.4,43
96.53,0.1,1,0.4,44
96.21,0.1,1,0.4,45
96.21,0.1,1,0.4,46
95.9,0.1,1,0.4,47
96.53,0.1,1,0.4,48
96.53,0.1,1,0.4,49
95.58,0.1,1,0.5,1
96.37,0.1,1,0.5,2
96.53,0.1,1,0.5,3
96.69,0.1,1,0.5,4
96.21,0.1,1,0.5,5
95.74,0.1,1,0.5,6
95.9,0.1,1,0.5,7
96.21,0.1,1,0.5,8
95.9,0.1,1,0.5,9
96.53,0.1,1,0.5,10
95.58,0.1,1,0.5,11
96.21,0.1,1,0.5,12
96.21,0.1,1,0.5,13
96.21,0.1,1,0.5,14
96.06,0.1,1,0.5,15
96.06,0.1,1,0.5,16
96.06,0.1,1,0.5,17
96.37,0.1,1,0.5,18
96.06,0.1,1,0.5,19
95.9,0.1,1,0.5,20
96.21,0.1,1,0.5,21
96.21,0.1,1,0.5,22
96.21,0.1,1,0.5,23
96.06,0.1,1,0.5,24
96.06,0.1,1,0.5,25
95.58,0.1,1,0.5,26
95.43,0.1,1,0.5,27
96.06,0.1,1,0.5,28
95.43,0.1,1,0.5,29
96.37,0.1,1,0.5,30
96.06,0.1,1,0.5,31
96.21,0.1,1,0.5,32
95.74,0.1,1,0.5,33
95.9,0.1,1,0.5,34
96.53,0.1,1,0.5,35
96.69,0.1,1,0.5,36
95.74,0.1,1,0.5,37
96.37,0.1,1,0.5,38
96.53,0.1,1,0.5,39
95.9,0.1,1,0.5,40
95.9,0.1,1,0.5,41
95.74,0.1,1,0.5,42
96.53,0.1,1,0.5,43
96.53,0.1,1,0.5,44
95.9,0.1,1,0.5,45
96.06,0.1,1,0.5,46
96.06,0.1,1,0.5,47
96.06,0.1,1,0.5,48
96.06,0.1,1,0.5,49
95.27,0.1,1,0.6,1
96.06,0.1,1,0.6,2
96.37,0.1,1,0.6,3
95.58,0.1,1,0.6,4
95.58,0.1,1,0.6,5
96.06,0.1,1,0.6,6
96.21,0.1,1,0.6,7
95.58,0.1,1,0.6,8
96.06,0.1,1,0.6,9
95.9,0.1,1,0.6,10
96.53,0.1,1,0.6,11
96.06,0.1,1,0.6,12
96.06,0.1,1,0.6,13
95.58,0.1,1,0.6,14
96.06,0.1,1,0.6,15
96.06,0.1,1,0.6,16
95.74,0.1,1,0.6,17
95.74,0.1,1,0.6,18
95.9,0.1,1,0.6,19
96.37,0.1,1,0.6,20
96.06,0.1,1,0.6,21
95.74,0.1,1,0.6,22
96.69,0.1,1,0.6,23
96.21,0.1,1,0.6,24
96.37,0.1,1,0.6,25
96.53,0.1,1,0.6,26
96.06,0.1,1,0.6,27
96.06,0.1,1,0.6,28
95.74,0.1,1,0.6,29
96.21,0.1,1,0.6,30
95.9,0.1,1,0.6,31
96.21,0.1,1,0.6,32
95.9,0.1,1,0.6,33
96.37,0.1,1,0.6,34
96.21,0.1,1,0.6,35
96.21,0.1,1,0.6,36
96.06,0.1,1,0.6,37
95.9,0.1,1,0.6,38
95.9,0.1,1,0.6,39
95.9,0.1,1,0.6,40
95.74,0.1,1,0.6,41
95.9,0.1,1,0.6,42
96.06,0.1,1,0.6,43
95.9,0.1,1,0.6,44
95.74,0.1,1,0.6,45
95.9,0.1,1,0.6,46
95.74,0.1,1,0.6,47
96.06,0.1,1,0.6,48
96.06,0.1,1,0.6,49
97.0,0.1,1,0.7,1
95.58,0.1,1,0.7,2
95.27,0.1,1,0.7,3
96.53,0.1,1,0.7,4
96.06,0.1,1,0.7,5
96.37,0.1,1,0.7,6
96.21,0.1,1,0.7,7
96.06,0.1,1,0.7,8
95.9,0.1,1,0.7,9
96.37,0.1,1,0.7,10
96.21,0.1,1,0.7,11
95.9,0.1,1,0.7,12
96.21,0.1,1,0.7,13
96.21,0.1,1,0.7,14
95.9,0.1,1,0.7,15
95.58,0.1,1,0.7,16
95.9,0.1,1,0.7,17
95.9,0.1,1,0.7,18
96.06,0.1,1,0.7,19
95.9,0.1,1,0.7,20
96.06,0.1,1,0.7,21
96.06,0.1,1,0.7,22
96.06,0.1,1,0.7,23
95.9,0.1,1,0.7,24
96.37,0.1,1,0.7,25
96.21,0.1,1,0.7,26
96.06,0.1,1,0.7,27
95.58,0.1,1,0.7,28
95.43,0.1,1,0.7,29
96.37,0.1,1,0.7,30
96.53,0.1,1,0.7,31
96.06,0.1,1,0.7,32
95.9,0.1,1,0.7,33
96.06,0.1,1,0.7,34
96.21,0.1,1,0.7,35
96.21,0.1,1,0.7,36
96.21,0.1,1,0.7,37
96.06,0.1,1,0.7,38
96.06,0.1,1,0.7,39
95.9,0.1,1,0.7,40
96.21,0.1,1,0.7,41
95.9,0.1,1,0.7,42
95.9,0.1,1,0.7,43
95.74,0.1,1,0.7,44
96.06,0.1,1,0.7,45
96.06,0.1,1,0.7,46
96.37,0.1,1,0.7,47
95.74,0.1,1,0.7,48
96.21,0.1,1,0.7,49
96.06,0.1,1,0.8,1
96.06,0.1,1,0.8,2
95.9,0.1,1,0.8,3
95.74,0.1,1,0.8,4
96.06,0.1,1,0.8,5
95.9,0.1,1,0.8,6
96.06,0.1,1,0.8,7
95.74,0.1,1,0.8,8
96.37,0.1,1,0.8,9
95.74,0.1,1,0.8,10
95.9,0.1,1,0.8,11
96.37,0.1,1,0.8,12
95.74,0.1,1,0.8,13
95.74,0.1,1,0.8,14
96.06,0.1,1,0.8,15
96.21,0.1,1,0.8,16
95.27,0.1,1,0.8,17
95.74,0.1,1,0.8,18
96.21,0.1,1,0.8,19
96.53,0.1,1,0.8,20
96.06,0.1,1,0.8,21
95.74,0.1,1,0.8,22
95.74,0.1,1,0.8,23
96.85,0.1,1,0.8,24
96.37,0.1,1,0.8,25
96.06,0.1,1,0.8,26
96.21,0.1,1,0.8,27
96.53,0.1,1,0.8,28
96.06,0.1,1,0.8,29
95.74,0.1,1,0.8,30
96.85,0.1,1,0.8,31
95.74,0.1,1,0.8,32
95.9,0.1,1,0.8,33
95.9,0.1,1,0.8,34
96.21,0.1,1,0.8,35
95.9,0.1,1,0.8,36
95.9,0.1,1,0.8,37
96.06,0.1,1,0.8,38
96.06,0.1,1,0.8,39
96.21,0.1,1,0.8,40
96.06,0.1,1,0.8,41
95.9,0.1,1,0.8,42
96.06,0.1,1,0.8,43
96.06,0.1,1,0.8,44
95.9,0.1,1,0.8,45
96.06,0.1,1,0.8,46
96.21,0.1,1,0.8,47
95.9,0.1,1,0.8,48
96.06,0.1,1,0.8,49
95.74,0.1,1,0.9,1
95.74,0.1,1,0.9,2
96.37,0.1,1,0.9,3
96.06,0.1,1,0.9,4
96.21,0.1,1,0.9,5
96.37,0.1,1,0.9,6
96.21,0.1,1,0.9,7
95.9,0.1,1,0.9,8
95.9,0.1,1,0.9,9
96.21,0.1,1,0.9,10
96.21,0.1,1,0.9,11
96.06,0.1,1,0.9,12
95.9,0.1,1,0.9,13
96.37,0.1,1,0.9,14
95.9,0.1,1,0.9,15
96.21,0.1,1,0.9,16
95.9,0.1,1,0.9,17
95.74,0.1,1,0.9,18
96.21,0.1,1,0.9,19
96.06,0.1,1,0.9,20
96.53,0.1,1,0.9,21
96.06,0.1,1,0.9,22
96.21,0.1,1,0.9,23
96.37,0.1,1,0.9,24
96.37,0.1,1,0.9,25
96.06,0.1,1,0.9,26
96.21,0.1,1,0.9,27
95.9,0.1,1,0.9,28
96.37,0.1,1,0.9,29
96.06,0.1,1,0.9,30
96.21,0.1,1,0.9,31
95.9,0.1,1,0.9,32
96.37,0.1,1,0.9,33
96.53,0.1,1,0.9,34
96.06,0.1,1,0.9,35
95.9,0.1,1,0.9,36
95.9,0.1,1,0.9,37
96.21,0.1,1,0.9,38
96.37,0.1,1,0.9,39
96.21,0.1,1,0.9,40
96.06,0.1,1,0.9,41
96.37,0.1,1,0.9,42
96.37,0.1,1,0.9,43
96.21,0.1,1,0.9,44
96.06,0.1,1,0.9,45
96.06,0.1,1,0.9,46
96.69,0.1,1,0.9,47
96.21,0.1,1,0.9,48
96.21,0.1,1,0.9,49
93.06,0.1,2,0.1,1
94.16,0.1,2,0.1,2
93.69,0.1,2,0.1,3
94.01,0.1,2,0.1,4
94.64,0.1,2,0.1,5
93.85,0.1,2,0.1,6
94.32,0.1,2,0.1,7
93.85,0.1,2,0.1,8
93.85,0.1,2,0.1,9
94.48,0.1,2,0.1,10
93.85,0.1,2,0.1,11
94.01,0.1,2,0.1,12
94.16,0.1,2,0.1,13
93.69,0.1,2,0.1,14
94.01,0.1,2,0.1,15
94.32,0.1,2,0.1,16
93.69,0.1,2,0.1,17
94.32,0.1,2,0.1,18
94.01,0.1,2,0.1,19
93.85,0.1,2,0.1,20
94.01,0.1,2,0.1,21
94.01,0.1,2,0.1,22
94.01,0.1,2,0.1,23
94.16,0.1,2,0.1,24
94.32,0.1,2,0.1,25
94.01,0.1,2,0.1,26
93.69,0.1,2,0.1,27
93.38,0.1,2,0.1,28
93.53,0.1,2,0.1,29
94.16,0.1,2,0.1,30
93.53,0.1,2,0.1,31
93.38,0.1,2,0.1,32
93.69,0.1,2,0.1,33
94.16,0.1,2,0.1,34
93.85,0.1,2,0.1,35
93.53,0.1,2,0.1,36
93.53,0.1,2,0.1,37
94.01,0.1,2,0.1,38
93.53,0.1,2,0.1,39
93.85,0.1,2,0.1,40
94.16,0.1,2,0.1,41
94.01,0.1,2,0.1,42
93.53,0.1,2,0.1,43
94.01,0.1,2,0.1,44
94.16,0.1,2,0.1,45
93.85,0.1,2,0.1,46
94.01,0.1,2,0.1,47
94.16,0.1,2,0.1,48
93.69,0.1,2,0.1,49
93.85,0.1,2,0.2,1
94.79,0.1,2,0.2,2
94.64,0.1,2,0.2,3
94.95,0.1,2,0.2,4
94.95,0.1,2,0.2,5
94.79,0.1,2,0.2,6
94.64,0.1,2,0.2,7
94.79,0.1,2,0.2,8
94.95,0.1,2,0.2,9
94.79,0.1,2,0.2,10
94.95,0.1,2,0.2,11
94.79,0.1,2,0.2,12
95.11,0.1,2,0.2,13
